ordinal	view	build	shoulderHip	waist	evidence
667	partial	1.5	?	?	dark jacket blue shirt dress; shoulder/hip and waist contours not established in overview.
668	full	1.5	?	?	grey jacket white tee jeans; shoulder/hip and waist contours not established in overview.
669	full	?	?	?	beige trench profile; shoulder/hip and waist contours not established in overview.
670	full	1.5	?	?	green wrap maxi; shoulder/hip and waist contours not established in overview.
671	seated	1.5	?	?	striped knit black trousers; shoulder/hip and waist contours not established in overview.
672	full	?	?	?	pink fur coat blue tights; shoulder/hip and waist contours not established in overview.
673	partial	1.5	?	?	brown blouse leather mini; shoulder/hip and waist contours not established in overview.
674	full	1.5	?	?	black tank white fringe mini; shoulder/hip and waist contours not established in overview.
675	partial	1.5	?	?	blue mini bent pose; shoulder/hip and waist contours not established in overview.
676	full	?	?	?	olive coat scarf trousers; shoulder/hip and waist contours not established in overview.
677	full	1.5	?	?	graphic tee denim shorts; shoulder/hip and waist contours not established in overview.
678	seated	1.5	?	?	denim vest graphic tee shorts; shoulder/hip and waist contours not established in overview.
679	full	1.5	?	1	Enlarged: fitted rib dress shows moderate indentation; raised arm and turned pose obscure shoulder comparison.
680	full	1.5	?	?	black tee wide trousers; shoulder/hip and waist contours not established in overview.
681	full	1.5	?	?	red jacket black mini; shoulder/hip and waist contours not established in overview.
682	full	1.5	?	?	navy draped jumpsuit; shoulder/hip and waist contours not established in overview.
683	partial	1.5	?	?	open black blazer jeans; shoulder/hip and waist contours not established in overview.
684	seated	1.5	?	?	fur vest short bottoms; shoulder/hip and waist contours not established in overview.
685	full	?	?	?	oversized black sweater trousers; shoulder/hip and waist contours not established in overview.
686	seated	1.5	?	?	red top patterned trousers; shoulder/hip and waist contours not established in overview.
687	partial	1.5	?	?	white graphic crop jeans; shoulder/hip and waist contours not established in overview.
688	partial	1.5	?	?	striped tube top denim mini; shoulder/hip and waist contours not established in overview.
689	full	?	?	?	black fur layer red mini; shoulder/hip and waist contours not established in overview.
690	full	1.5	?	?	black jacket burgundy mini; shoulder/hip and waist contours not established in overview.
691	reject	?	?	?	repeated jacket burgundy look; shoulder/hip and waist contours not established in overview.
692	seated	1.5	?	?	striped jumpsuit crouching; shoulder/hip and waist contours not established in overview.
693	partial	1.5	?	?	white loose blouse shorts; shoulder/hip and waist contours not established in overview.
694	full	1.5	?	?	burgundy crop mustard shorts; shoulder/hip and waist contours not established in overview.
695	partial	1.5	?	?	white knit black trousers; shoulder/hip and waist contours not established in overview.
696	reject	?	?	?	repeated white knit black trousers; shoulder/hip and waist contours not established in overview.
697	partial	1.5	?	?	open navy suit shirt collar; shoulder/hip and waist contours not established in overview.
698	partial	?	?	?	black layer large scarf; shoulder/hip and waist contours not established in overview.
699	partial	1.5	?	?	black fur crop black skirt; shoulder/hip and waist contours not established in overview.
700	full	?	?	?	patterned maxi black layer; shoulder/hip and waist contours not established in overview.
701	full	1.5	?	?	white blazer green mini; shoulder/hip and waist contours not established in overview.
702	full	1.5	?	?	grey black panel dress; shoulder/hip and waist contours not established in overview.
703	back	?	?	?	rear black jacket red trousers; shoulder/hip and waist contours not established in overview.
704	partial	1.5	?	?	purple tunic jeans; shoulder/hip and waist contours not established in overview.
705	reject	?	?	?	repeated purple tunic jeans; shoulder/hip and waist contours not established in overview.
706	full	1.5	?	?	white blouse dark fitted trousers; shoulder/hip and waist contours not established in overview.
707	partial	?	?	?	burgundy jacket denim shirt; shoulder/hip and waist contours not established in overview.
708	partial	2	?	?	red patterned tunic jeans; shoulder/hip and waist contours not established in overview.
709	partial	1.5	?	?	grey hoodie jeans scarf; shoulder/hip and waist contours not established in overview.
710	seated	1.5	?	?	white graphic tee black trousers; shoulder/hip and waist contours not established in overview.
711	full	1.5	?	?	orange patterned offshoulder top white trousers; shoulder/hip and waist contours not established in overview.
712	full	1.5	?	?	cream crop asymmetric skirt; shoulder/hip and waist contours not established in overview.
713	partial	2	?	?	magenta wrap dress; shoulder/hip and waist contours not established in overview.
714	full	1.5	?	?	grey open top black trousers; shoulder/hip and waist contours not established in overview.
715	full	1.5	?	?	plaid jumpsuit; shoulder/hip and waist contours not established in overview.
716	full	1.5	?	?	grey jacket striped dress; shoulder/hip and waist contours not established in overview.
717	full	1.5	?	?	cream blouse purple trousers; shoulder/hip and waist contours not established in overview.
718	full	?	?	?	gold long jacket trousers; shoulder/hip and waist contours not established in overview.
719	full	1.5	0	1	Enlarged: fitted pink dress shows similar shoulder and hip widths and moderate indentation.
720	full	1.5	?	?	white asymmetric dress; shoulder/hip and waist contours not established in overview.
721	full	1.5	?	?	black fitted top jeans; shoulder/hip and waist contours not established in overview.
722	partial	1.5	?	?	brown jacket black trousers; shoulder/hip and waist contours not established in overview.
723	partial	1.5	?	?	grey jacket jeans; shoulder/hip and waist contours not established in overview.
724	full	1.5	?	?	red tailored dress; shoulder/hip and waist contours not established in overview.
725	full	1.5	?	?	white strapless floral mini; shoulder/hip and waist contours not established in overview.
726	full	1.5	?	?	leather jacket pink top leggings; shoulder/hip and waist contours not established in overview.
727	full	2	?	?	metallic fitted knee dress; shoulder/hip and waist contours not established in overview.
728	full	1.5	?	?	black white top cream full mini; shoulder/hip and waist contours not established in overview.
729	partial	?	?	?	grey oversized dress; shoulder/hip and waist contours not established in overview.
730	full	1.5	?	?	white bridal mini raised leg; shoulder/hip and waist contours not established in overview.
731	full	1.5	?	?	grey top white asymmetric midi; shoulder/hip and waist contours not established in overview.
732	full	1.5	?	?	black lace midi; shoulder/hip and waist contours not established in overview.
733	full	1.5	?	?	black jacket yellow mini; shoulder/hip and waist contours not established in overview.
734	full	1.5	?	?	blue yellow full skirt dress; shoulder/hip and waist contours not established in overview.
735	full	1.5	?	?	grey asymmetric dress; shoulder/hip and waist contours not established in overview.
736	full	2	?	?	black tee trousers; shoulder/hip and waist contours not established in overview.
737	full	1.5	?	?	black sheer mini thigh boots; shoulder/hip and waist contours not established in overview.
738	full	1.5	?	?	silver full gown; shoulder/hip and waist contours not established in overview.
739	full	1.5	?	?	black shift thigh boots; shoulder/hip and waist contours not established in overview.
740	partial	1.5	?	?	silver top full patterned mini; shoulder/hip and waist contours not established in overview.
741	full	2	?	?	black maxi; shoulder/hip and waist contours not established in overview.
742	partial	1.5	?	?	coral fitted mini; shoulder/hip and waist contours not established in overview.
743	full	2	?	?	teal top pale trousers; shoulder/hip and waist contours not established in overview.
744	partial	1.5	?	?	white gown puff shoulders; shoulder/hip and waist contours not established in overview.
745	partial	1.5	?	?	white hoodie black trousers; shoulder/hip and waist contours not established in overview.
746	full	1.5	?	?	patterned strapless pencil dress; shoulder/hip and waist contours not established in overview.
747	full	1.5	?	?	white full skirt mini; shoulder/hip and waist contours not established in overview.
748	full	1.5	?	?	white patterned top black trousers; shoulder/hip and waist contours not established in overview.
749	reject	?	?	?	close repeat of 748; shoulder/hip and waist contours not established in overview.
750	partial	1.5	?	?	burgundy embroidered dress; shoulder/hip and waist contours not established in overview.
751	full	1.5	?	?	black asymmetric dress; shoulder/hip and waist contours not established in overview.
752	full	1.5	?	?	gold blouse patterned trousers; shoulder/hip and waist contours not established in overview.
753	full	1.5	?	?	black blouse leather mini; shoulder/hip and waist contours not established in overview.
754	partial	1.5	?	?	red lace dress profile; shoulder/hip and waist contours not established in overview.
755	partial	1.5	?	?	black halter jumpsuit bag occlusion; shoulder/hip and waist contours not established in overview.
756	full	1.5	?	?	black cutout mini; shoulder/hip and waist contours not established in overview.
757	full	?	?	?	white voluminous gown; shoulder/hip and waist contours not established in overview.
758	partial	1.5	?	?	pink dotted mini; shoulder/hip and waist contours not established in overview.
759	back	?	?	?	rear white mini; shoulder/hip and waist contours not established in overview.
760	reject	?	?	?	close repeat blue dress at 761; shoulder/hip and waist contours not established in overview.
761	full	1.5	?	?	blue draped mini; shoulder/hip and waist contours not established in overview.
762	reject	?	?	?	alternate blue dress pose; shoulder/hip and waist contours not established in overview.
763	full	1.5	?	?	coral blouse leopard wide trousers; shoulder/hip and waist contours not established in overview.
764	partial	1.5	?	?	white gold strapless dress; shoulder/hip and waist contours not established in overview.
765	full	1.5	?	?	purple top silver slit skirt; shoulder/hip and waist contours not established in overview.
766	full	1.5	?	?	cream top voluminous patterned skirt; shoulder/hip and waist contours not established in overview.
767	full	1.5	?	?	grey striped mini; shoulder/hip and waist contours not established in overview.
768	full	1.5	?	?	colorblock mini; shoulder/hip and waist contours not established in overview.
769	full	1.5	?	?	multicolor midi; shoulder/hip and waist contours not established in overview.
770	full	1.5	?	?	cream top yellow mini; shoulder/hip and waist contours not established in overview.
771	partial	1.5	?	?	white blouse orange shorts; shoulder/hip and waist contours not established in overview.
772	full	1.5	?	?	striped strapless knee dress; shoulder/hip and waist contours not established in overview.
773	full	1.5	?	?	cream tulle gown; shoulder/hip and waist contours not established in overview.
774	partial	1.5	?	?	denim jacket yellow dress; shoulder/hip and waist contours not established in overview.
775	partial	1.5	?	?	grey patterned mini; shoulder/hip and waist contours not established in overview.
776	partial	1.5	?	?	black peplum dark bottom; shoulder/hip and waist contours not established in overview.
777	partial	1.5	?	?	black loose dress scarf; shoulder/hip and waist contours not established in overview.
778	full	1.5	?	?	tan cape cream jumpsuit; shoulder/hip and waist contours not established in overview.
779	partial	1.5	?	?	black sheer top patterned full mini; shoulder/hip and waist contours not established in overview.
780	partial	?	?	?	orange cream jacket pleated skirt; shoulder/hip and waist contours not established in overview.
781	full	1.5	?	?	white lace gown; shoulder/hip and waist contours not established in overview.
782	reject	?	?	?	repeated white lace gown; shoulder/hip and waist contours not established in overview.
783	full	1.5	?	?	blue floral pencil dress; shoulder/hip and waist contours not established in overview.
784	full	1.5	?	?	purple peplum shorts; shoulder/hip and waist contours not established in overview.
785	back	?	?	?	rear patterned top leather trousers; shoulder/hip and waist contours not established in overview.
786	full	1.5	?	?	black leather top floral midi; shoulder/hip and waist contours not established in overview.
787	partial	1.5	?	?	black blazer slit skirt; shoulder/hip and waist contours not established in overview.
788	full	1.5	?	?	white fringe top black mini; shoulder/hip and waist contours not established in overview.
789	full	1.5	?	?	multicolor striped maxi; shoulder/hip and waist contours not established in overview.
790	full	1.5	?	?	white top grey patterned midi; shoulder/hip and waist contours not established in overview.
791	full	2	?	?	pink patterned knee dress; shoulder/hip and waist contours not established in overview.
792	back	?	?	?	rear blue jacket mini; shoulder/hip and waist contours not established in overview.
793	back	?	?	?	rear navy gown; shoulder/hip and waist contours not established in overview.
794	full	1.5	?	?	white top patterned mini; shoulder/hip and waist contours not established in overview.
795	full	1.5	?	?	grey top white cropped trousers; shoulder/hip and waist contours not established in overview.
796	full	1.5	?	?	beige patterned top full midi; shoulder/hip and waist contours not established in overview.
797	full	1.5	?	?	navy knee dress; shoulder/hip and waist contours not established in overview.
798	partial	1.5	?	?	grey pleated dress; shoulder/hip and waist contours not established in overview.
799	reject	?	?	?	repeated blue floral pencil dress; shoulder/hip and waist contours not established in overview.
800	full	1.5	?	?	purple full tulle gown; shoulder/hip and waist contours not established in overview.
801	back	?	?	?	rear ruffled gown; shoulder/hip and waist contours not established in overview.
802	partial	1.5	?	?	open black jacket trousers; shoulder/hip and waist contours not established in overview.
803	full	1.5	?	?	green mini thigh boots; shoulder/hip and waist contours not established in overview.
804	full	1.5	?	?	tan zigzag gown; shoulder/hip and waist contours not established in overview.
805	full	1.5	?	?	dark striped sheer gown; shoulder/hip and waist contours not established in overview.
806	full	1.5	?	?	white banded dress; shoulder/hip and waist contours not established in overview.
807	full	1.5	?	?	black jacket plaid pale dress; shoulder/hip and waist contours not established in overview.
808	partial	1.5	?	?	plaid shirt black trousers; shoulder/hip and waist contours not established in overview.
809	partial	1.5	?	?	black jacket bow blouse grey shorts; shoulder/hip and waist contours not established in overview.
810	reject	?	?	?	repeated plaid pale dress; shoulder/hip and waist contours not established in overview.
811	full	1.5	?	?	black slit gown; shoulder/hip and waist contours not established in overview.
812	full	1.5	?	?	black full skirt midi; shoulder/hip and waist contours not established in overview.
813	full	1.5	?	?	coral flared mini; shoulder/hip and waist contours not established in overview.
814	full	1.5	?	?	dark slit gown; shoulder/hip and waist contours not established in overview.
815	full	1.5	?	?	navy panel slit gown; shoulder/hip and waist contours not established in overview.
816	full	1.5	?	?	black cami purple shorts; shoulder/hip and waist contours not established in overview.
817	full	1.5	?	?	blue blouse black shorts; shoulder/hip and waist contours not established in overview.
818	full	1.5	?	?	white ruffled mini profile; shoulder/hip and waist contours not established in overview.
819	full	1.5	?	?	peach maxi profile; shoulder/hip and waist contours not established in overview.
820	full	1.5	?	?	black asymmetric mini; shoulder/hip and waist contours not established in overview.
821	full	1.5	?	?	burgundy jacket dark trousers; shoulder/hip and waist contours not established in overview.
822	full	1.5	?	?	tan crop white pencil skirt; shoulder/hip and waist contours not established in overview.
823	full	?	?	?	dark coat jeans; shoulder/hip and waist contours not established in overview.
824	full	1.5	?	?	black asymmetric midi; shoulder/hip and waist contours not established in overview.
825	full	1.5	0	1	Enlarged: fitted tee and pencil skirt show similar widths and moderate indentation.
826	full	1.5	?	?	white gown; shoulder/hip and waist contours not established in overview.
827	full	1.5	?	?	grey patterned yoke mini; shoulder/hip and waist contours not established in overview.
828	full	1.5	?	?	red floral asymmetric dress; shoulder/hip and waist contours not established in overview.
829	full	1.5	?	?	black contrast neckline midi; shoulder/hip and waist contours not established in overview.
830	full	?	?	?	black draped dress; shoulder/hip and waist contours not established in overview.
831	full	1.5	?	?	jacket pink knit blue capris; shoulder/hip and waist contours not established in overview.
832	full	?	?	?	grey belted coat trousers; shoulder/hip and waist contours not established in overview.
833	full	1.5	?	?	black vest shorts tights profile; shoulder/hip and waist contours not established in overview.
834	full	1.5	?	?	white top pink mini profile; shoulder/hip and waist contours not established in overview.
835	full	1.5	?	?	black tank pink shorts; shoulder/hip and waist contours not established in overview.
836	full	1.5	?	?	black strapless top patterned maxi; shoulder/hip and waist contours not established in overview.
837	full	1.5	?	?	red ruched mini; shoulder/hip and waist contours not established in overview.
838	full	1.5	?	?	red jacket black full mini; shoulder/hip and waist contours not established in overview.
839	full	1.5	?	?	pink lace tulle mini; shoulder/hip and waist contours not established in overview.
840	full	1.5	?	?	red full skirt midi; shoulder/hip and waist contours not established in overview.
841	full	1.5	?	?	red jacket black trousers; shoulder/hip and waist contours not established in overview.
842	full	1.5	?	?	black wrap top purple cropped trousers; shoulder/hip and waist contours not established in overview.
843	full	1.5	?	?	green jacket leather trousers; shoulder/hip and waist contours not established in overview.
844	reject	?	?	?	repeated jacket trousers colorway; shoulder/hip and waist contours not established in overview.
845	full	1.5	?	?	orange shift; shoulder/hip and waist contours not established in overview.
846	reject	?	?	?	repeated red jacket black skirt; shoulder/hip and waist contours not established in overview.
847	full	1.5	?	?	black long vest tan mini; shoulder/hip and waist contours not established in overview.
848	full	1.5	?	?	dark floral mini; shoulder/hip and waist contours not established in overview.
849	full	1.5	?	?	colorful fitted knee dress; shoulder/hip and waist contours not established in overview.
850	full	1.5	?	?	pink lace full mini; shoulder/hip and waist contours not established in overview.
851	reject	?	?	?	gold colorway of lace mini; shoulder/hip and waist contours not established in overview.
852	full	1.5	?	?	gold lace maxi; shoulder/hip and waist contours not established in overview.
853	full	1.5	?	?	black blouse patterned pencil skirt; shoulder/hip and waist contours not established in overview.
854	full	1.5	?	?	yellow knit black leather shorts; shoulder/hip and waist contours not established in overview.
855	full	1.5	?	?	hotpink tiered gown; shoulder/hip and waist contours not established in overview.
856	full	1.5	?	?	striped white gown; shoulder/hip and waist contours not established in overview.
857	full	2	?	?	red lace gown; shoulder/hip and waist contours not established in overview.
858	full	1.5	?	?	white lace full gown; shoulder/hip and waist contours not established in overview.
859	full	1.5	?	?	black crop midi red beanie; shoulder/hip and waist contours not established in overview.
860	full	1.5	?	?	black velvet mini; shoulder/hip and waist contours not established in overview.
861	full	1.5	0	1	Enlarged: close-fitting black dress shows similar shoulder and hip widths and moderate indentation.
862	full	2	?	?	grey belted top black trousers; shoulder/hip and waist contours not established in overview.
863	full	1.5	?	?	brown cape white blouse patterned mini; shoulder/hip and waist contours not established in overview.
864	full	1.5	?	?	pink draped gown; shoulder/hip and waist contours not established in overview.
865	back	?	?	?	rear grey gown; shoulder/hip and waist contours not established in overview.
866	full	1.5	?	?	black asymmetric gown; shoulder/hip and waist contours not established in overview.
867	full	1.5	?	?	black white top green mini; shoulder/hip and waist contours not established in overview.
868	full	?	?	?	loose white blouse patterned pencil skirt; shoulder/hip and waist contours not established in overview.
869	full	1.5	?	?	blue mini profile; shoulder/hip and waist contours not established in overview.
870	full	1.5	?	?	blue patterned gown; shoulder/hip and waist contours not established in overview.
871	full	1.5	?	?	white black floral shift; shoulder/hip and waist contours not established in overview.
872	full	1.5	?	?	cream shift; shoulder/hip and waist contours not established in overview.
873	full	1.5	0	?	Enlarged: similar shoulder and hip widths; gathered wrap and high belt make waist contour uncertain.
874	full	1.5	?	?	white offshoulder mini; shoulder/hip and waist contours not established in overview.
875	full	1.5	?	?	white lace gown; shoulder/hip and waist contours not established in overview.
876	full	1.5	?	?	black leather peplum pencil skirt; shoulder/hip and waist contours not established in overview.
877	full	1.5	?	?	white lace crop cream full maxi; shoulder/hip and waist contours not established in overview.
878	full	1.5	?	?	black jacket lace top trousers; shoulder/hip and waist contours not established in overview.
879	full	1.5	?	?	patterned offshoulder crop brown mini; shoulder/hip and waist contours not established in overview.
880	full	?	?	?	grey structured tunic capris; shoulder/hip and waist contours not established in overview.
881	full	1.5	?	?	dark fur crop black pencil skirt; shoulder/hip and waist contours not established in overview.
882	full	1.5	?	?	black crop leather mini; shoulder/hip and waist contours not established in overview.
883	full	?	?	?	cream belted coat dress; shoulder/hip and waist contours not established in overview.
884	full	1.5	?	?	black draped jumpsuit; shoulder/hip and waist contours not established in overview.
885	back	?	?	?	rear black leather mini; shoulder/hip and waist contours not established in overview.
886	full	1.5	?	?	black white patterned top trousers; shoulder/hip and waist contours not established in overview.
887	full	1.5	?	?	burgundy jacket black trousers; shoulder/hip and waist contours not established in overview.
888	full	1.5	?	?	floral strapless top black flared midi; shoulder/hip and waist contours not established in overview.
889	full	1.5	?	?	black grey panel midi; shoulder/hip and waist contours not established in overview.
890	full	1.5	?	?	black asymmetric midi; shoulder/hip and waist contours not established in overview.
891	full	1.5	?	?	black white asymmetric mini; shoulder/hip and waist contours not established in overview.
892	back	?	?	?	rear black gown; shoulder/hip and waist contours not established in overview.
893	full	1.5	?	?	patterned mini oblique; shoulder/hip and waist contours not established in overview.
894	full	1.5	?	?	dark floral maxi; shoulder/hip and waist contours not established in overview.
895	full	1.5	?	?	orange bodice black midi; shoulder/hip and waist contours not established in overview.
896	full	1.5	?	?	orange full gown; shoulder/hip and waist contours not established in overview.
897	full	1.5	?	?	grey shift; shoulder/hip and waist contours not established in overview.
898	full	1.5	?	?	white layer patterned mini; shoulder/hip and waist contours not established in overview.
899	full	1.5	?	?	burgundy pleated midi; shoulder/hip and waist contours not established in overview.
900	full	1.5	?	?	tan jacket burgundy trousers; shoulder/hip and waist contours not established in overview.
901	full	1.5	?	?	patterned blouse black trousers; shoulder/hip and waist contours not established in overview.
902	full	?	?	?	black leather coat mini; shoulder/hip and waist contours not established in overview.
903	partial	?	?	?	burgundy coat dark trousers; shoulder/hip and waist contours not established in overview.
904	full	1.5	?	?	navy shift; shoulder/hip and waist contours not established in overview.
905	full	1.5	?	?	dark dotted dress; shoulder/hip and waist contours not established in overview.
906	full	1.5	?	?	colorful geometric mini; shoulder/hip and waist contours not established in overview.
907	full	1.5	?	?	black floral mini; shoulder/hip and waist contours not established in overview.
908	full	1.5	?	?	white top red checked mini; shoulder/hip and waist contours not established in overview.
909	full	1.5	?	?	navy tank dress; shoulder/hip and waist contours not established in overview.
910	full	1.5	?	?	black textured midi; shoulder/hip and waist contours not established in overview.
911	full	1.5	?	?	floral crop multicolor mini; shoulder/hip and waist contours not established in overview.
912	full	1.5	?	?	white full mini; shoulder/hip and waist contours not established in overview.
913	partial	2	?	?	green halter dress; shoulder/hip and waist contours not established in overview.
914	full	1.5	?	?	blue jacket black pencil skirt; shoulder/hip and waist contours not established in overview.
915	full	1.5	?	?	grey top fitted trousers; shoulder/hip and waist contours not established in overview.
916	partial	1.5	?	?	tan ruffled top red shorts; shoulder/hip and waist contours not established in overview.
917	full	1.5	?	?	cream black cinched top shorts; shoulder/hip and waist contours not established in overview.
918	full	1.5	?	?	black structured leather top pencil skirt; shoulder/hip and waist contours not established in overview.
919	full	1.5	?	?	brown ruffled mini; shoulder/hip and waist contours not established in overview.
920	full	?	?	?	tan loose shirt dress; shoulder/hip and waist contours not established in overview.
921	full	1.5	?	?	checked top white pencil skirt; shoulder/hip and waist contours not established in overview.
922	full	1.5	?	?	patterned mermaid gown; shoulder/hip and waist contours not established in overview.
923	full	1.5	?	?	white peplum wide black trousers; shoulder/hip and waist contours not established in overview.
924	full	?	?	?	voluminous blue patterned dress; shoulder/hip and waist contours not established in overview.
925	full	1.5	?	?	blue white layered gown; shoulder/hip and waist contours not established in overview.
926	full	1.5	?	?	silver full gown; shoulder/hip and waist contours not established in overview.
927	full	1.5	?	?	cream long dress profile; shoulder/hip and waist contours not established in overview.
928	full	?	?	?	black grey long draped top trousers; shoulder/hip and waist contours not established in overview.
929	full	?	?	?	red cape black trousers; shoulder/hip and waist contours not established in overview.
930	full	1.5	?	?	black jacket purple midi; shoulder/hip and waist contours not established in overview.
931	full	?	?	?	red coat leather trousers; shoulder/hip and waist contours not established in overview.
932	full	?	?	?	fur vest long beige skirt; shoulder/hip and waist contours not established in overview.
933	full	1.5	?	?	tan loose shift; shoulder/hip and waist contours not established in overview.
934	full	1.5	?	?	blue knit patterned trousers; shoulder/hip and waist contours not established in overview.
935	full	1.5	?	?	navy jacket patterned maxi; shoulder/hip and waist contours not established in overview.
936	partial	1.5	?	?	pink tailored jacket trousers; shoulder/hip and waist contours not established in overview.
937	full	1.5	?	?	tan belted dress; shoulder/hip and waist contours not established in overview.
938	full	1.5	?	?	pink tailored mini; shoulder/hip and waist contours not established in overview.
939	full	1.5	?	?	turquoise bodice white full gown; shoulder/hip and waist contours not established in overview.
940	full	1.5	?	?	navy full mini; shoulder/hip and waist contours not established in overview.
941	full	1.5	?	?	black fitted midi; shoulder/hip and waist contours not established in overview.
942	full	1.5	?	?	purple long gown; shoulder/hip and waist contours not established in overview.
943	full	2	?	?	black one shoulder mini; shoulder/hip and waist contours not established in overview.
944	full	1.5	?	?	yellow patterned gown; shoulder/hip and waist contours not established in overview.
945	partial	1.5	?	?	white bridal gown; shoulder/hip and waist contours not established in overview.
946	partial	1.5	?	?	black lace blouse leather skirt; shoulder/hip and waist contours not established in overview.
947	partial	1.5	?	?	navy offshoulder gown; shoulder/hip and waist contours not established in overview.
948	full	1.5	?	1	Enlarged: exposed waist and fitted skirt support moderate indentation; loose offshoulder cardigan obscures shoulder boundary.
949	full	1.5	?	?	coral cropped sweater shorts; shoulder/hip and waist contours not established in overview.
950	full	1.5	?	?	black asymmetric mini; shoulder/hip and waist contours not established in overview.
951	reject	?	?	?	repeated grey longline black jacket at 28; shoulder/hip and waist contours not established in overview.
952	full	1.5	?	?	black jacket dark mini; shoulder/hip and waist contours not established in overview.
953	full	1.5	?	?	black asymmetric cutout gown; shoulder/hip and waist contours not established in overview.
954	full	1.5	?	?	black sheer sleeve midi; shoulder/hip and waist contours not established in overview.
955	full	1.5	?	?	white top black flared mini; shoulder/hip and waist contours not established in overview.
956	full	1.5	?	?	black strapless feather hem gown; shoulder/hip and waist contours not established in overview.
957	full	1.5	0	1	Enlarged: fitted sleeveless top and pencil skirt support similar widths and moderate indentation.
958	full	1.5	?	?	navy peplum textured gown; shoulder/hip and waist contours not established in overview.
959	back	?	?	?	rear mermaid gown; shoulder/hip and waist contours not established in overview.
960	full	1.5	?	?	pink asymmetric dress; shoulder/hip and waist contours not established in overview.
961	partial	1.5	?	?	purple tied dress profile; shoulder/hip and waist contours not established in overview.
962	full	1.5	?	?	black structured mini; shoulder/hip and waist contours not established in overview.
963	partial	1.5	?	?	red long vest black fitted set; shoulder/hip and waist contours not established in overview.
964	partial	?	?	?	black loose blouse trousers; shoulder/hip and waist contours not established in overview.
965	back	?	?	?	rear grey blouse; shoulder/hip and waist contours not established in overview.
966	full	1.5	?	?	black blouse shorts tights; shoulder/hip and waist contours not established in overview.
967	full	1.5	?	?	white draped mini; shoulder/hip and waist contours not established in overview.
968	partial	1.5	?	?	black top grey pleated mini; shoulder/hip and waist contours not established in overview.
969	full	1.5	?	?	yellow blouse grey pencil skirt; shoulder/hip and waist contours not established in overview.
970	partial	?	?	?	plaid tailored jacket jeans; shoulder/hip and waist contours not established in overview.
971	full	1.5	?	?	pale blouse black leather trousers; shoulder/hip and waist contours not established in overview.
972	partial	1.5	?	?	purple satin dress; shoulder/hip and waist contours not established in overview.
973	back	?	?	?	rear red cutout gown; shoulder/hip and waist contours not established in overview.
974	partial	1.5	?	?	metallic bustier black gown; shoulder/hip and waist contours not established in overview.
975	full	1.5	?	?	black asymmetric dress; shoulder/hip and waist contours not established in overview.
976	partial	1.5	?	?	black lace dress profile; shoulder/hip and waist contours not established in overview.
977	partial	1.5	?	?	black fitted cami dress; shoulder/hip and waist contours not established in overview.
978	partial	1.5	?	?	black white floral halter dress; shoulder/hip and waist contours not established in overview.
979	partial	1.5	?	?	pink top blue button mini; shoulder/hip and waist contours not established in overview.
980	partial	1.5	?	?	cream floral collar mini; shoulder/hip and waist contours not established in overview.
981	full	1.5	?	?	cream blouse pink trousers; shoulder/hip and waist contours not established in overview.
982	full	2	?	?	black halter jumpsuit; shoulder/hip and waist contours not established in overview.
983	full	1.5	?	?	gold fringed mini arms extended; shoulder/hip and waist contours not established in overview.
984	full	1.5	?	?	black asymmetric mini; shoulder/hip and waist contours not established in overview.
985	full	1.5	?	?	dark sheer dress profile; shoulder/hip and waist contours not established in overview.
986	full	1.5	?	?	black top grey full mini; shoulder/hip and waist contours not established in overview.
987	reject	?	?	?	trouser styling with bare upper torso; shoulder/hip and waist contours not established in overview.
988	reject	?	?	?	repeated bare torso trouser styling; shoulder/hip and waist contours not established in overview.
989	reject	?	?	?	same black blouse skirt as 991; shoulder/hip and waist contours not established in overview.
990	full	1.5	?	?	black belted highlow mini; shoulder/hip and waist contours not established in overview.
991	full	1.5	?	?	black blouse grey full mini; shoulder/hip and waist contours not established in overview.
992	full	1.5	?	?	black floral top grey jeans; shoulder/hip and waist contours not established in overview.
993	full	1.5	?	?	patterned sheer panel mini; shoulder/hip and waist contours not established in overview.
994	full	1.5	?	?	floral blouse blue capris; shoulder/hip and waist contours not established in overview.
995	full	1.5	?	?	white top green maxi; shoulder/hip and waist contours not established in overview.
996	full	1.5	?	?	white asymmetric wrap dress; shoulder/hip and waist contours not established in overview.
997	full	1.5	?	?	striped top white full maxi; shoulder/hip and waist contours not established in overview.
998	full	1.5	?	?	multicolor floral mini; shoulder/hip and waist contours not established in overview.
999	full	1.5	?	?	dark floral top navy mini; shoulder/hip and waist contours not established in overview.
1000	full	1.5	?	?	yellow blouse purple trousers; shoulder/hip and waist contours not established in overview.
1001	full	1.5	?	?	white blouse black mini; shoulder/hip and waist contours not established in overview.
1002	full	1.5	?	?	white halter mini; shoulder/hip and waist contours not established in overview.
1003	full	1.5	0	1	Enlarged: fitted red mini supports similar widths and moderate indentation.
1004	partial	1.5	?	?	pale checked full dress; shoulder/hip and waist contours not established in overview.
1005	full	1.5	?	?	pink voluminous gown; shoulder/hip and waist contours not established in overview.
1006	full	1.5	?	?	gold lace bridal gown; shoulder/hip and waist contours not established in overview.
1007	full	1.5	?	?	white vneck gown; shoulder/hip and waist contours not established in overview.
1008	full	1.5	?	?	black jacket bustier leather trousers; shoulder/hip and waist contours not established in overview.
1009	full	1.5	?	?	red full gown; shoulder/hip and waist contours not established in overview.
